organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
829575612,KREATIV BARNEHAGE HOVE AS,Aksjeselskap,2022-07-30,49,"Hafrakveien 11, 4320 SANDNES",2022-07-01,2023-10-27,NaN,NaN,[],2022,SANDNES,nan
842083982,KROGEDAL & THINGBØ AS,Aksjeselskap,1995-02-19,18,"Oalsgata 75, 4316 SANDNES",1986-10-10,2003-11-28,NaN,NaN,[],2022,SANDNES,nan
979578482,KRONEN FACILITY MANAGEMENT AS,Aksjeselskap,1998-02-07,31,"Lutsiveien 70, 4309 SANDNES",1997-12-04,2021-10-01,NaN,NaN,[],2022,SANDNES,nan
939522352,KRONEN GAARD AS,Aksjeselskap,1995-02-19,71,"Vatne, 4309 SANDNES",1986-06-23,2017-11-28,NaN,NaN,[],2022,SANDNES,nan
919371536,KRYPTOVAULT AS,Aksjeselskap,2017-08-30,13,"Prof. Olav Hanssens v. 7A, 4021 STAVANGER",2017-08-22,2019-10-11,NaN,NaN,[],2022,STAVANGER,nan
946680591,KUFPEC NORWAY AS,Aksjeselskap,1995-02-19,19,"Kongsgårdbakken 1, 4005 STAVANGER",1988-03-28,2016-12-19,NaN,NaN,[],2022,STAVANGER,nan
879582482,KULTURKOMPANIET AS,Aksjeselskap,1998-02-10,20,"Tou Park, Siriskjeret 12, 4014 STAVANGER",1998-01-01,2013-05-16,NaN,NaN,[],2022,STAVANGER,nan
923962638,KUNSTSKOLEN I STAVANGER AS,Aksjeselskap,2019-12-04,11,"Birkelands gate 2, 4012 STAVANGER",2019-11-21,2019-11-21,NaN,NaN,[],2022,STAVANGER,nan
924897074,KURO SUSHIYA AS,Aksjeselskap,2020-04-27,11,"Jens Zetlitz' gate 25, 4008 STAVANGER",2020-03-18,2023-08-18,NaN,NaN,[],2022,STAVANGER,nan
921294573,KUYASHII AS,Aksjeselskap,2018-08-27,16,"Pedersgata 69, 4013 STAVANGER",2018-08-08,2023-06-14,NaN,NaN,[],2022,STAVANGER,nan
923479694,KVADNOR AS,Aksjeselskap,2019-09-27,24,"L-81, Kvadrat Kjøpesenter, Gamle Stokkavei 1, 4313 SANDNES",2019-09-16,2019-09-16,NaN,NaN,[],2022,SANDNES,nan
811840432,KVALEBERG AS,Aksjeselskap,2013-04-20,25,"Ileveien 18, 4310 HOMMERSÅK",2013-03-02,2019-12-19,NaN,NaN,[],2022,SANDNES,nan
977047684,KVERNELAND BIL AS,Aksjeselskap,1996-12-23,294,"Vestre Svanholmen 9, 4313 SANDNES",1996-12-18,2018-01-04,NaN,NaN,[],2022,SANDNES,nan
918427015,KVERNEVIK MAT AS,Aksjeselskap,2017-01-31,22,"c/o REMA 1000 Kvernevik,, Mjughøyden 11, 4048 HAFRSFJORD",2017-01-01,2021-11-09,NaN,NaN,[],2022,STAVANGER,nan
929006518,KÖD STAVANGER AS,Aksjeselskap,2022-03-30,91,"Kongsgårdbakken 3, 4005 STAVANGER",2022-02-03,2022-04-21,NaN,NaN,[],2022,STAVANGER,nan
820255372,KÅRE K LODE TRANSPORT AS,Aksjeselskap,1995-02-19,28,"Kvålkroken 4, 4323 SANDNES",1981-05-15,2003-12-30,NaN,NaN,[],2022,SANDNES,nan
937505884,L RØDNE & SØNNER AS,Aksjeselskap,1995-02-19,44,"Norheimsbergvegen 116, 4170 SJERNARØY",1985-05-23,2016-05-12,NaN,NaN,[],2022,STAVANGER,nan
976073835,L.K. HAALAND AS,Aksjeselskap,1996-02-08,17,"Kvålkroken 28, 4323 SANDNES",1996-01-31,2010-11-22,NaN,NaN,[],2022,SANDNES,nan
979484488,LAERDAL MEDICAL AS,Aksjeselskap,1998-01-21,552,"Tanke Svilands gate 30, 4007 STAVANGER",1997-12-18,2021-06-22,NaN,NaN,[],2022,STAVANGER,nan
980049892,LAN- X AS,Aksjeselskap,1998-08-27,23,"Prinsens vei 10, 4315 SANDNES",1998-08-14,2003-02-25,NaN,NaN,[],2022,SANDNES,nan
913752112,LANNE ELEKTRISKE VERKSTED AS,Aksjeselskap,1995-02-19,17,"Hjalmar Johansens gate 7, 4019 STAVANGER",1978-01-02,2014-12-22,NaN,NaN,[],2022,STAVANGER,nan
922029997,LAS VEGAS MELIKE UZUN,Enkeltpersonforetak,2019-02-14,12,"Kirkegata 15A, 4307 SANDNES",,,NaN,NaN,[],,SANDNES,nan
911748924,LAZAR PIZZA AS,Aksjeselskap,2013-04-04,10,"Kongsgårdbakken 3, 4005 STAVANGER",2013-03-05,2022-12-09,NaN,NaN,[],2022,STAVANGER,nan
921825617,LBL NO SVG AS,Aksjeselskap,2018-12-04,30,"Alexander Kiellands gate 2A, 4009 STAVANGER",2018-11-22,2021-10-06,NaN,NaN,[],2022,STAVANGER,nan
917677204,LEADIFY AS,Aksjeselskap,2016-09-06,11,"Nordbøgata 4, 4006 STAVANGER",2016-08-26,2016-08-26,NaN,NaN,[],2022,STAVANGER,nan
919421371,LEARNINGHOTELS AS,Aksjeselskap,2017-08-16,21,"c/o Ipark Eiendom AS, Prof. Olav Hanssens v. 7A, 4021 STAVANGER",2017-06-26,2017-06-26,NaN,NaN,[],2022,STAVANGER,nan
946939110,LEIF KIELSEN AS,Aksjeselskap,1995-02-19,11,"Hanaveien 4, 4327 SANDNES",1988-02-22,2013-12-18,NaN,NaN,[],2022,SANDNES,nan
930462780,LEKELAND BARNEHAGE HOMMERSÅK AS,Aksjeselskap,2022-12-13,25,"Kalamyrveien 2, 4310 HOMMERSÅK",2022-11-25,2023-01-03,NaN,NaN,[],2022,SANDNES,nan
926168592,LENOO AS,Aksjeselskap,2020-12-14,13,"Eiganesveien 8, 4008 STAVANGER",2020-11-25,2020-11-25,NaN,NaN,[],2022,STAVANGER,nan
920927505,LERVIG AS,Aksjeselskap,2018-05-31,42,"Vierveien 1, 4016 STAVANGER",2018-05-22,2019-07-10,NaN,NaN,[],2022,STAVANGER,nan
920396739,LEVEL UP TRENINGSSENTER AS,Aksjeselskap,2018-02-12,14,"Amboltveien 9, 4311 HOMMERSÅK",2018-01-30,2018-01-30,NaN,NaN,[],2022,SANDNES,nan
826370262,LIE GLASS AS,Aksjeselskap,2021-01-12,10,"Kvålveien 13, 4323 SANDNES",2020-12-17,2020-12-17,NaN,NaN,[],2022,SANDNES,nan
948466112,LIGO AS,Aksjeselskap,1995-03-12,27,"Luramyrveien 65, 4313 SANDNES",1988-09-22,2003-11-10,NaN,NaN,[],2022,SANDNES,nan
892122652,LIGO REGNSKAP AS,Aksjeselskap,2008-01-02,34,"Luramyrveien 65, 4313 SANDNES",2007-11-30,2007-11-30,NaN,NaN,[],2022,SANDNES,nan
916242115,LILLE INDIA SANDNES AS,Aksjeselskap,2015-11-16,15,"Langgata 8, 4306 SANDNES",2015-11-01,2021-02-01,NaN,NaN,[],2022,SANDNES,nan
840740692,LIMA RENHOLD AS,Aksjeselskap,1995-02-19,38,"Musegata 68-70, 4010 STAVANGER",1986-03-03,1998-03-21,NaN,NaN,[],2022,STAVANGER,nan
919477709,LINDBAK SØRVEST AS,Aksjeselskap,2017-08-31,11,"Vassbotnen 11B, 4313 SANDNES",2017-08-04,2019-09-10,NaN,NaN,[],2022,SANDNES,nan
912774031,LINGU AS,Aksjeselskap,2013-11-20,95,"Madlaveien 10, 4010 STAVANGER",2013-09-30,2021-10-18,NaN,NaN,[],2022,STAVANGER,nan
930076295,LINK BYGG AS,Aksjeselskap,2022-10-22,18,"Finnestadsvingen 32, 4029 STAVANGER",2022-09-01,2022-12-15,NaN,NaN,[],2022,STAVANGER,nan
883297962,LIV RITA LINDELAND,Enkeltpersonforetak,2001-04-30,12,"Jernbaneveien 3, 4005 STAVANGER",,,NaN,NaN,[],,STAVANGER,nan
980038408,LNETT AS,Aksjeselskap,1998-08-27,358,"Breiflåtveien 18, 4017 STAVANGER",1998-07-23,2023-06-13,NaN,NaN,[],2022,STAVANGER,nan
924186720,LONGBOAT JAPEX NORGE AS,Aksjeselskap,2019-12-12,12,"Strandkaien 36, 4005 STAVANGER",2019-12-05,2023-07-14,NaN,NaN,[],2022,STAVANGER,nan
922385459,LOS TACOS STAVANGER AS,Aksjeselskap,2019-03-14,33,"Skagen 8, 4006 STAVANGER",2019-01-28,2019-03-28,NaN,NaN,[],2022,STAVANGER,nan
825314792,LUNCHBAREN AS,Aksjeselskap,2020-07-08,12,"Gravarsveien 7, 4306 SANDNES",2020-05-25,2020-05-25,NaN,NaN,[],2022,SANDNES,nan
922042942,LUNDEHAGEN FUS BARNEHAGE AS,Aksjeselskap,2019-01-16,24,"Akselhagen 2, 4322 SANDNES",2018-10-16,2018-10-16,NaN,NaN,[],2022,SANDNES,nan
930896675,LURA MAT AS,Aksjeselskap,2023-02-27,18,"REMA 1000 LURA, Stavangerveien 32A, 4313 SANDNES",2023-02-01,2023-02-01,NaN,NaN,[],,SANDNES,nan
953334089,LURA PIZZA AS,Aksjeselskap,1995-02-19,24,"Luramyrveien 65, 4313 SANDNES",1989-10-16,2022-10-04,NaN,NaN,[],2022,SANDNES,nan
924359412,LYNGSTAD BYGG AS,Aksjeselskap,2020-01-20,12,"Strandgata 17, 4307 SANDNES",2019-12-13,2020-10-01,NaN,NaN,[],2022,SANDNES,nan
980001482,LYSE AS,Aksjeselskap,1998-09-01,227,"Breiflåtveien 18, 4017 STAVANGER",1998-06-17,2016-06-23,NaN,NaN,[],2022,STAVANGER,nan
931310380,LYSE DIALOG AS,Aksjeselskap,2023-04-28,303,"Breiflåtveien 18, 4017 STAVANGER",2023-03-03,2023-08-22,NaN,NaN,[],,STAVANGER,nan
980335224,LYSE ENERGI AS,Aksjeselskap,1998-12-17,61,"Breiflåtveien 18, 4017 STAVANGER",1998-11-12,2023-04-25,NaN,NaN,[],2022,STAVANGER,nan
923119159,LYSE LUX AS,Aksjeselskap,2019-07-23,27,"Breiflåtveien 18, 4017 STAVANGER",2019-07-01,2022-10-10,NaN,NaN,[],2022,STAVANGER,nan
980335178,LYSE MARKED AS,Aksjeselskap,1998-12-17,16,"Breiflåtveien 18, 4017 STAVANGER",1998-11-12,2023-08-22,NaN,NaN,[],2022,STAVANGER,nan
980335216,LYSE PRODUKSJON AS,Aksjeselskap,1998-12-14,34,"Breiflåtveien 18, 4017 STAVANGER",1998-11-12,2016-12-15,NaN,NaN,[],2022,STAVANGER,nan
917102899,LYSEFJORDEN ADVENTURE AS,Aksjeselskap,2016-04-28,12,"Ulsberghagen 12, 4034 STAVANGER",2016-04-13,2016-04-13,NaN,NaN,[],2022,STAVANGER,nan
922610258,M & TEAS TRADING AS,Aksjeselskap,2019-04-08,12,"Vågsgata 16, 4306 SANDNES",2019-03-09,2019-03-09,NaN,NaN,[],2022,SANDNES,nan
929097378,M.I.M.I AS,Aksjeselskap,2022-04-26,10,"Elias Tastads gate 66, 4027 STAVANGER",2022-02-20,2022-02-20,NaN,NaN,[],,STAVANGER,nan
922212384,M12 STAVANGER AS,Aksjeselskap,2019-02-12,18,"3.etg, Skagen 27, 4006 STAVANGER",2019-01-16,2019-01-16,NaN,NaN,[],2022,STAVANGER,nan
937053916,MACAP AS,Aksjeselskap,1995-02-19,21,"Kvadrat kjøpesenter, Gamle Stokkavei 1, 4313 SANDNES",1985-08-15,2007-10-18,NaN,NaN,[],2022,SANDNES,nan
971232420,MACARTNEY NORGE AS,Aksjeselskap,1995-03-12,18,"Fabrikkveien 34, 4033 STAVANGER",1994-10-01,2001-02-01,NaN,NaN,[],2022,STAVANGER,nan
879342732,MACRO OFFSHORE MANAGEMENT AS,Aksjeselskap,1997-10-25,10,"Vestre Svanholmen 6, 4313 SANDNES",1997-10-01,2022-05-12,NaN,NaN,[],2022,SANDNES,nan
923269819,MAD 10 AS,Aksjeselskap,2019-08-28,13,"Langgata 10, 4306 SANDNES",2019-08-12,2019-10-23,NaN,NaN,[],2022,SANDNES,nan
952000551,MADLA HANDELSLAG SA,Samvirkeforetak,1995-02-19,310,"Madlakrossen 7, 4042 HAFRSFJORD",1907-12-11,2018-03-22,NaN,NaN,[],2022,STAVANGER,nan
975490858,MADLA IDRETTSLAG FOTBALL,Forening/lag/innretning,1996-01-05,52,"Regimentveien 101, 4045 HAFRSFJORD",1939-12-31,,NaN,NaN,[],2021,STAVANGER,nan
980011429,MADLA LAVPRIS AS,Aksjeselskap,1998-08-20,13,"Ragbakken 84, 4042 HAFRSFJORD",1998-07-10,1998-07-10,NaN,NaN,[],2022,STAVANGER,nan
914453038,MADLAKROSSEN SUSHI AS,Aksjeselskap,2014-11-12,17,"Madlakrossen 10, 4042 HAFRSFJORD",2014-10-22,2020-06-25,NaN,NaN,[],2022,STAVANGER,nan
976993349,MADLAMARK SOKN,Den norske kirke,1997-01-27,23,"Madlamarkveien 135, 4041 HAFRSFJORD",,,NaN,NaN,[],,STAVANGER,nan
935439868,MADLAND BILVERKSTED AS,Aksjeselskap,1995-03-12,22,"Finnestadgeilen 20, 4029 STAVANGER",1984-01-02,2021-04-14,NaN,NaN,[],2022,STAVANGER,nan
876883252,MAERSK TRAINING NORWAY AS,Aksjeselskap,1996-11-07,15,"Koppholen 20, 4313 SANDNES",1996-08-21,2022-11-04,NaN,NaN,[],2022,SANDNES,nan
916584369,MAGISKE MASKER AS,Aksjeselskap,2016-01-19,14,"c/o Magiske Masker AS, Østervågkaien 5, 4006 STAVANGER",2016-01-01,2016-02-03,NaN,NaN,[],2022,STAVANGER,nan
926993038,MALERBUA AS,Aksjeselskap,1995-03-12,14,"Maskinveien 2, 4033 STAVANGER",1972-06-30,1994-06-06,NaN,NaN,[],2022,STAVANGER,nan
968500627,MALERBUA UTLEIE AS,Aksjeselskap,1995-03-12,17,"Revheimsveien 177, 4043 HAFRSFJORD",1994-01-13,2003-11-26,NaN,NaN,[],2022,STAVANGER,nan
914823730,MALERMESTER GEIR JAKOBSEN AS,Aksjeselskap,2015-01-19,10,"Bømloveien 23, 4029 STAVANGER",2015-01-01,2015-01-01,NaN,NaN,[],2022,STAVANGER,nan
915152295,MARIERO FOODCOURT AS,Aksjeselskap,2015-03-23,12,"Langflåtveien 33, 4017 STAVANGER",2015-01-02,2015-01-02,NaN,NaN,[],2022,STAVANGER,nan
926678744,MARIERO MAT AS,Aksjeselskap,2021-02-25,15,"REMA 1000 Mariero, Langflåtveien 29, 4017 STAVANGER",2021-01-29,2021-01-29,NaN,NaN,[],2022,STAVANGER,nan
912613240,MARK ARKITEKTER AS,Aksjeselskap,2013-10-22,11,"Hillevågsveien 101, 4016 STAVANGER",2013-10-01,2013-10-01,NaN,NaN,[],2022,STAVANGER,nan
956812429,MARTINIQUE AS,Aksjeselskap,1995-02-19,33,"Nytorget 14, 4013 STAVANGER",1990-01-04,2001-09-14,NaN,NaN,[],2022,STAVANGER,nan
947820370,MASKIN & AUTO SERVICE AS,Aksjeselskap,1995-03-12,12,"Torneroseveien 9, 4315 SANDNES",1988-05-07,2004-03-01,NaN,NaN,[],2022,SANDNES,nan
970346058,MASTRA IDRETTSLAG,Forening/lag/innretning,1995-02-20,34,"Vodlaveien 5, 4156 MOSTERØY",1946-07-22,,NaN,NaN,[],,STAVANGER,nan
926742183,MATBODEN KVITSØY AS,Aksjeselskap,2021-03-08,12,"Timoteiveien 22, 4017 STAVANGER",2021-02-15,2021-05-03,NaN,NaN,[],2022,STAVANGER,nan
927309661,MAUDLAND FUS BARNEHAGE AS,Aksjeselskap,2021-10-04,39,"Maudlandsveien 61, 4311 HOMMERSÅK",2019-09-24,2019-09-24,NaN,NaN,[],2022,SANDNES,nan
818598912,MAXI TRENINGSSENTER AS,Aksjeselskap,2017-03-06,12,"Gravarsveien 7, 4306 SANDNES",2017-01-25,2017-01-25,NaN,NaN,[],2022,SANDNES,nan
926842854,MAXI VELVÆRE AS,Aksjeselskap,2021-03-22,10,"Gravarsveien 7, 4306 SANDNES",2021-02-09,2021-02-09,NaN,NaN,[],2022,SANDNES,nan
975989348,MCC STAVANGER AS,Aksjeselskap,1996-01-10,45,"Fabrikkveien 24, 4033 STAVANGER",1995-10-03,2023-07-06,NaN,NaN,[],2022,STAVANGER,nan
913627709,MD BYSTASJONEN AS,Aksjeselskap,2014-05-13,14,"Vågsgata 33, 4306 SANDNES",2014-03-05,2014-03-05,NaN,NaN,[],2022,SANDNES,nan
925531847,MDE BERGEN AS,Aksjeselskap,2020-08-25,102,"Kontorveien 15, 4033 STAVANGER",2020-06-25,2020-06-25,NaN,NaN,[],2022,STAVANGER,nan
929781856,MDE NORWAY MANAGEMENT SERVICES AS,Aksjeselskap,2022-09-07,58,"Kontorveien 15, 4033 STAVANGER",2022-07-29,2022-07-29,NaN,NaN,[],2022,STAVANGER,nan
923268898,MDE PERSONELL AS,Aksjeselskap,2019-08-28,252,"Kontorveien 15, 4033 STAVANGER",2019-08-02,2019-08-02,NaN,NaN,[],2022,STAVANGER,nan
923574654,MDE SIGMA AS,Aksjeselskap,2019-10-09,14,"Kontorveien 15, 4033 STAVANGER",2019-09-20,2021-12-09,NaN,NaN,[],2022,STAVANGER,nan
822205542,MDM BYGG AS,Aksjeselskap,2019-02-12,13,"c/o Mircea-Daniel Cioara, Kvitevikvegen 91, 4160 FINNØY",2019-01-01,2019-01-01,NaN,NaN,[],2022,STAVANGER,nan
976964403,MEDIAFARM AS,Aksjeselskap,1996-12-06,18,"Maskinveien 24, 4033 STAVANGER",1996-11-22,2022-12-20,NaN,NaN,[],2022,STAVANGER,nan
919659327,MEDICUS STAVANGER AS,Aksjeselskap,2017-10-03,11,"Haakon VIIs gate 7, 4005 STAVANGER",2017-08-28,2023-07-05,NaN,NaN,[],2022,STAVANGER,nan
942327595,MELINGS AS,Aksjeselskap,1995-02-19,26,"Langflåtveien 37, 4017 STAVANGER",1986-11-10,1998-06-08,NaN,NaN,[],2022,STAVANGER,nan
888609202,MERKBAR AS,Aksjeselskap,2005-09-17,27,"Strandkaien 26, 4005 STAVANGER",2005-07-31,2005-07-31,NaN,NaN,[],2022,STAVANGER,nan
921726732,MEXA SANDNES AS,Aksjeselskap,2018-11-14,12,"c/o Bystasjonen, Vågsgata 16B, 4306 SANDNES",2018-10-05,2023-03-23,NaN,NaN,[],2022,SANDNES,nan
961690803,MEXICAN FAST FOOD AS,Aksjeselskap,1995-02-20,16,"Gamle Stokkavei 1 Lura, 4313 SANDNES",1991-09-09,2023-08-11,NaN,NaN,[],2022,SANDNES,nan
925925055,MEZE RESTAURANT AS,Aksjeselskap,2020-11-06,10,"Pedersgata 24, 4013 STAVANGER",2020-10-28,2020-10-28,NaN,NaN,[],2022,STAVANGER,nan
963463197,MICAP AS,Aksjeselskap,1995-02-20,28,"Gamle Stokkavei 1, 4313 SANDNES",1992-02-02,2004-04-01,NaN,NaN,[],2022,SANDNES,nan
951838756,MIDBØE AS,Aksjeselskap,1995-03-12,84,"Auglendsmyrå 13, 4016 STAVANGER",1989-04-12,2023-01-09,NaN,NaN,[],2022,STAVANGER,nan
976611632,MIDDELTHON ENGROS AS,Aksjeselskap,1996-07-31,10,"Randabergveien 134, 4027 STAVANGER",1996-03-01,2013-12-05,NaN,NaN,[],2022,STAVANGER,nan
896892592,MILES STAVANGER AS,Aksjeselskap,2011-05-07,63,"3. etasje, Skagenkaien 35, 4006 STAVANGER",2011-03-22,2021-03-03,NaN,NaN,[],2022,STAVANGER,nan
881023822,MILJØ BYGG AS,Aksjeselskap,1999-08-31,20,"Judabergvegen 2, 4160 FINNØY",1999-08-19,2016-01-14,NaN,NaN,[],2022,STAVANGER,nan
960850661,MILJØ ELEKTRO AS,Aksjeselskap,1995-02-20,25,"Dreierveien 25, 4321 SANDNES",1991-03-18,2006-01-16,NaN,NaN,[],2022,SANDNES,nan
918425748,MIX-MAX AS,Aksjeselskap,2017-01-23,14,"Ekrestubben 13, 4047 HAFRSFJORD",2017-01-09,2017-01-09,NaN,NaN,[],2022,STAVANGER,nan
965124357,MJUGHAUGSKOGEN BARNEHAGE SA,Samvirkeforetak,1995-03-12,26,"Donevikveien 27, 4048 HAFRSFJORD",1992-02-26,2021-05-06,NaN,NaN,[],2022,STAVANGER,nan
918374183,MJØLSNES GARTNERI AS,Aksjeselskap,2017-01-16,21,"Lauvsnesvegen 347, 4160 FINNØY",2017-01-02,2017-01-02,NaN,NaN,[],2022,STAVANGER,nan
963193149,MODENA FLISER AS,Aksjeselskap,1995-02-20,115,"Brannstasjonsveien 22, 4312 SANDNES",1991-12-21,2016-03-31,NaN,NaN,[],2022,SANDNES,nan
938305463,MODENA GRUPPEN AS,Aksjeselskap,1995-03-12,23,"Brannstasjonsveien 22, 4312 SANDNES",1986-03-19,2016-03-31,NaN,NaN,[],2022,SANDNES,nan
929766490,MODERN DESIGN AS,Aksjeselskap,2022-09-05,102,"Vågsgata 33, 4306 SANDNES",2022-08-01,2022-12-15,NaN,NaN,[],2022,SANDNES,nan
927896311,MOMENT BETONG AS,Aksjeselskap,2021-10-08,18,"Welhavens vei 15, 4319 SANDNES",2021-09-20,2021-11-26,NaN,NaN,[],2022,SANDNES,nan
965268855,MOTIVE AS,Aksjeselskap,1995-02-20,25,"Fabrikkveien 26, 4033 STAVANGER",1992-10-14,2022-09-05,NaN,NaN,[],2022,STAVANGER,nan
944019502,MOTOR FORUM AS,Aksjeselskap,1995-03-12,47,"Svanholmen 23, 4313 SANDNES",1987-07-08,2011-04-11,NaN,NaN,[],2022,SANDNES,nan
916051174,MR NORMAN AS,Aksjeselskap,2015-10-12,19,"Ryfylkegata 13, 4014 STAVANGER",2015-09-29,2017-06-15,NaN,NaN,[],2022,STAVANGER,nan
925095435,MUNU AS,Aksjeselskap,2020-05-20,48,"Strandsvingen 14, 4032 STAVANGER",2020-04-24,2020-10-02,NaN,NaN,[],2022,STAVANGER,nan
814250482,MURMESTER HALDOR MELING AS,Aksjeselskap,1995-02-19,24,"Sørhaugveien 29, 4077 HUNDVÅG",1981-06-26,2022-05-09,NaN,NaN,[],2022,STAVANGER,nan
919197501,MUSEGATENS BLOMSTER AS,Aksjeselskap,2017-06-26,12,"Muségata 15, 4010 STAVANGER",2017-05-31,2017-05-31,NaN,NaN,[],2022,STAVANGER,nan
967482927,MUSIKKBAR GARMAN AS,Aksjeselskap,1995-03-12,23,"Skagenkaien 10, 4006 STAVANGER",1993-08-20,2003-12-09,NaN,NaN,[],2022,STAVANGER,nan
936617999,MØLLEHAGEN AS,Aksjeselskap,1995-02-19,15,"Bjaalands gate 1, 4016 STAVANGER",1984-12-31,2003-10-20,NaN,NaN,[],2022,STAVANGER,nan
933625583,MØLLER BIL SØR-ROGALAND AS,Aksjeselskap,1995-03-12,270,"Vassbotnen 17, 4033 STAVANGER",1983-01-03,2021-08-13,NaN,NaN,[],2022,STAVANGER,nan
976162285,NABOEN UTLEIE AS,Aksjeselskap,1996-03-06,28,"Maskinveien 14, 4033 STAVANGER",1996-02-12,2001-12-27,NaN,NaN,[],2022,STAVANGER,nan
971339993,NATURVERNFORBUNDET I ROGALAND,Forening/lag/innretning,1995-02-20,15,"Henrik Ibsens gate 59, 4021 STAVANGER",1995-02-20,,NaN,NaN,[],,STAVANGER,nan
974652285,NAV ROGALAND,Organisasjonsledd,1995-08-09,654,"St. Svithuns gate 5, 4008 STAVANGER",,,NaN,NaN,[],,STAVANGER,991012133
965463593,NB SØRENSENS DAMPSKIBSEXPEDITION AS,Aksjeselskap,1995-02-20,33,"Skagenkaien 9, 4006 STAVANGER",1992-11-06,2023-09-19,NaN,NaN,[],2022,STAVANGER,nan
923773819,NDUJA AS,Aksjeselskap,2019-11-06,19,"Skagenkaien 9, 4006 STAVANGER",2019-09-20,2021-08-30,NaN,NaN,[],2022,STAVANGER,nan
940598117,NEMS AS,Aksjeselskap,1995-02-19,21,"Petroleumsveien 6, 4031 STAVANGER",1986-06-17,2019-03-01,NaN,NaN,[],2022,STAVANGER,nan
889128682,NES GLOBAL OFFSHORE AS,Aksjeselskap,2005-12-21,15,"Luramyrveien 40, 4313 SANDNES",2005-10-11,2016-10-12,NaN,NaN,[],2022,SANDNES,nan
980884899,NEVLANDS BIL OG KAROSSERI AS,Aksjeselskap,1999-07-20,16,"Pedersgata 93, 4014 STAVANGER",1999-05-25,1999-05-25,NaN,NaN,[],2022,STAVANGER,nan
918159703,NEWSEC ROGALAND AS,Aksjeselskap,2016-12-07,19,"Jåttåvågveien 18, 4020 STAVANGER",2016-11-18,2022-10-27,NaN,NaN,[],2021,STAVANGER,nan
954388425,NEWSMAN AS,Aksjeselskap,1995-02-19,17,"Skagenkaien 9, 4006 STAVANGER",1989-11-01,2005-11-30,NaN,NaN,[],2022,STAVANGER,nan
970541225,NFF ROGALAND,Forening/lag/innretning,1995-02-20,15,"Jåttåvågen, Viking Stadion, 4020 STAVANGER",1911-03-31,,NaN,NaN,[],,STAVANGER,nan
927833190,NIDA THAIMAT AS,Aksjeselskap,2021-09-29,15,"c/o Morten Eide, Havnegata 11, 4306 SANDNES",2021-09-13,2021-09-13,NaN,NaN,[],2022,SANDNES,nan
917038228,NIVANE AS,Aksjeselskap,2016-04-18,13,"Forusvågen 24, 4031 STAVANGER",2016-04-08,2017-02-07,NaN,NaN,[],2022,STAVANGER,nan
930469025,NLM-BARNEHAGE FREDHEIM AS,Aksjeselskap,2022-12-14,42,"Boganesveien 14A, 4020 STAVANGER",2022-11-08,2023-02-27,NaN,NaN,[],,STAVANGER,nan
930465291,NLM-BARNEHAGE LASSELITEN AS,Aksjeselskap,2022-12-13,20,"Lassaveien 6, 4022 STAVANGER",2022-11-08,2023-02-27,NaN,NaN,[],,STAVANGER,nan
930465674,NLM-BARNEHAGE LUBE AS,Aksjeselskap,2022-12-13,26,"Lindeveien 79, 4314 SANDNES",2022-11-08,2023-02-27,NaN,NaN,[],,SANDNES,nan
930391107,NLM-BARNEHAGE UTSYN FINNØY AS,Aksjeselskap,2022-12-09,23,"Utsynvegen 24, 4160 FINNØY",2022-11-08,2023-02-27,NaN,NaN,[],,STAVANGER,nan
922704961,NO 18 KULTURKAFE AS,Aksjeselskap,2019-05-07,21,"Skagen 18, 4006 STAVANGER",2019-04-02,2023-03-20,NaN,NaN,[],2022,STAVANGER,nan
926868225,NOC AS,Aksjeselskap,2021-03-26,31,"Hovebakken 7, 4306 SANDNES",2021-02-22,2021-02-22,NaN,NaN,[],2022,SANDNES,nan
974906546,NODINAH AS,Aksjeselskap,1995-08-18,14,"Hafrsfjordgata 23, 4010 STAVANGER",1995-08-07,2014-11-20,NaN,NaN,[],2022,STAVANGER,nan
916566255,NOI AS,Aksjeselskap,2016-01-29,43,"Langgata 41, 4306 SANDNES",2015-12-14,2021-09-13,NaN,NaN,[],2022,SANDNES,nan
971337494,NOK. SØR-VEST,Forening/lag/innretning,1995-02-20,11,"Langgata 41, 4306 SANDNES",1995-02-20,,NaN,NaN,[],,SANDNES,nan
926890808,NOR TRONIC AS,Aksjeselskap,1995-03-12,15,"Erfjordgata 8, 4014 STAVANGER",1971-04-28,2017-10-17,NaN,NaN,[],2022,STAVANGER,nan
971340355,NORD-JÆREN SPORTSDANSEKLUBB,Forening/lag/innretning,1995-02-20,10,"Hillevågsveien 70, 4016 STAVANGER",1986-10-20,,NaN,NaN,[],,STAVANGER,nan
914683696,NORDAKER BUNADER AS,Aksjeselskap,1995-02-19,76,"Østervåg 10, 4006 STAVANGER",1970-12-14,2002-04-08,NaN,NaN,[],2022,STAVANGER,nan
912792730,NORDBØ BYGG AS,Aksjeselskap,2013-11-28,12,"Austbøsletta 6, 4085 HUNDVÅG",2013-11-06,2013-11-06,NaN,NaN,[],2022,STAVANGER,nan
