orgnr,role,company_name,company_orgnr,last_changed
914995531,Revisor,RSM NORGE AS,982316588,2018-07-04
914343682,Revisor,RSM NORGE AS,982316588,2018-07-04
924924489,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2024-01-04
823837372,Revisor,STAVANGER REVISJON AS,985182736,2021-11-05
823837372,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2023-11-30
947329618,Revisor,RSM NORGE AS,982316588,2018-07-04
947329618,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2004-03-03
898241882,Revisor,BDO AS,993606650,2012-04-16
898241882,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2012-04-16
979967691,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2002-11-05
979967691,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
918087834,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2016-11-30
918087834,Regnskapsfører,BDO AS,993606650,2023-03-28
970179461,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-09-04
970179461,Regnskapsfører,BDO AS,993606650,2018-08-08
917500630,Revisor,IREVISJON AS,965820310,2022-05-30
917500630,Regnskapsfører,LEIF KIELSEN REGNSKAPSKONTOR,948390663,2016-09-01
814240592,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2015-11-06
814240592,Regnskapsfører,VIEW LEDGER AS,987260335,2021-08-19
916040563,Regnskapsfører,ECIT BUSINESS PARTNER AS,987605073,2023-11-09
916040563,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2023-11-09
977522870,Regnskapsfører,KPMG REGNSKAPSSERVICE AS,923070559,2022-01-18
977522870,Regnskapsfører,AZETS INSIGHT AS,983338917,2022-01-18
970991786,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-06-21
841239172,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-01-18
964668051,Revisor,AAUDIT AS,927653508,2021-11-15
964668051,Regnskapsfører,LIMA REGNSKAP AS,918953515,2020-01-27
888978062,Revisor,BDO AS,993606650,2012-02-15
925816825,Revisor,REVISJON 1 AS,988623512,2020-10-21
925816825,Regnskapsfører,VOLD REGNSKAP AS,888978062,2020-10-21
893616772,Revisor,REVISJON 1 AS,988623512,2009-02-04
893616772,Regnskapsfører,VOLD REGNSKAP AS,888978062,2019-09-27
947410288,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2006-04-06
947410288,Regnskapsfører,RANDABERG REGNSKAP AS,988980315,2021-04-20
918768394,Revisor,RSM NORGE AS,982316588,2018-10-22
918768394,Regnskapsfører,RANDABERG REGNSKAP AS,988980315,2017-08-22
913696344,Revisor,FORUS REVISJON AS,986352945,2014-05-30
913696344,Regnskapsfører,LINFRO REGNSKAP AS,976487494,2014-05-30
921703821,Regnskapsfører,"[""HC'S ØKONOMI & REGNSKAP AS""]",958893655,2022-11-28
960051556,Revisor,KPMG AS,935174627,2010-08-28
960051556,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2010-03-18
919160675,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2019-09-27
925904082,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2021-01-11
925904082,Regnskapsfører,VIEW LEDGER AS,987260335,2021-01-15
925929336,Revisor,AAUDIT AS,927653508,2023-08-11
925929336,Regnskapsfører,VIEW LEDGER AS,987260335,2023-03-28
916551231,Revisor,LEO REVISJON DA,983846459,2016-01-13
916551231,Regnskapsfører,FORTE REGNSKAP AS,975378012,2024-01-09
916551215,Revisor,LEO REVISJON DA,983846459,2016-01-13
916551215,Regnskapsfører,FORTE REGNSKAP AS,975378012,2024-01-12
930779954,Revisor,FORUS REVISJON AS,986352945,2023-03-21
955516850,Revisor,KPMG AS,935174627,2013-12-10
915603114,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2018-08-01
915603114,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
933766977,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-01-12
933766977,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2021-03-25
913561473,Revisor,ERNST & YOUNG AS,976389387,2017-09-05
913561473,Regnskapsfører,SUMIT UP AS,919567759,2019-02-19
919977639,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2021-03-16
919977639,Regnskapsfører,BDO AS,993606650,2018-01-30
921638248,Revisor,REVISJON VEST AS,982519411,2018-10-31
950632097,Revisor,REVISJON VEST AS,982519411,2003-01-28
930532622,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2022-12-22
916594925,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2019-05-13
916594925,Regnskapsfører,PRE SOLUTIONS AS,829002132,2024-01-23
978662455,Revisor,ORSTAD REVISJON AS,913957407,2022-06-28
978662455,Regnskapsfører,"ØKONOMITJENESTER ANN IREN HØYLAND', 'AS",926398490,2021-02-16
918055835,Revisor,AAUDIT AS,927653508,2022-01-20
918055835,Regnskapsfører,ACCOMODO REGNSKAP AS,989746111,2017-12-08
914916062,Revisor,ERGA REVISJON AS,980024679,2015-02-04
914916062,Regnskapsfører,POWERCOUNTING AS,926535056,2023-09-27
924791756,Revisor,RSM NORGE AS,982316588,2020-03-18
980405702,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2020-10-19
980405702,Regnskapsfører,LIGO REGNSKAP AS,892122652,2019-10-31
930189227,Revisor,ERNST & YOUNG AS,976389387,2022-11-08
930189227,Regnskapsfører,REMA 1000 NORGE AS,982254604,2022-11-08
919686065,Revisor,"REVISJONSSELSKAPET J BRUSERUD & CO', 'AS",954380262,2019-08-20
919686065,Regnskapsfører,RESSURS REGNSKAP AS,917446083,2017-12-14
921313632,Revisor,LIIT AS,931900420,2023-11-07
921313632,Regnskapsfører,LIGO REGNSKAP AS,892122652,2020-07-10
912494470,Revisor,KPMG AS,935174627,2023-02-02
912494470,Regnskapsfører,AIDER AS,922633452,2023-12-16
917129789,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-06-07
917129789,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2016-11-15
927102331,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2023-10-31
924925035,Revisor,STAVANGER REVISJON AS,985182736,2022-09-21
924925035,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2024-01-30
915328288,Revisor,FRYD REVISJON AS,919314443,2021-12-24
915328288,Regnskapsfører,VOLD REGNSKAP AS,888978062,2015-05-22
980279286,Revisor,DELOITTE AS,980211282,2020-10-07
980279286,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2022-08-15
928040747,Revisor,AVEN REVISJON AS,992121696,2021-11-02
977053781,Revisor,AAUDIT AS,927653508,2021-11-06
977053781,Regnskapsfører,AZETS INSIGHT AS,983338917,2021-10-21
915611893,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2015-12-14
915611893,Regnskapsfører,INFOREGN AS,936354890,2015-07-27
928585964,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-01-20
921207417,Revisor,CREDO REVISJON AS,996105709,2019-04-16
915940587,Revisor,RSM NORGE AS,982316588,2018-07-04
912485811,Revisor,RSM NORGE AS,982316588,2018-07-04
913369157,Revisor,CREDO REVISJON AS,996105709,2014-03-14
913369157,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
946061719,Revisor,ERGA REVISJON AS,980024679,2018-09-22
979777809,Revisor,ERGA REVISJON AS,980024679,2015-12-07
979777809,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2016-11-10
978684335,Revisor,FORUS REVISJON AS,986352945,2004-01-22
925384526,Revisor,REVISJON VEST AS,982519411,2022-10-04
925384526,Regnskapsfører,NUMBERS AS,919948329,2020-10-09
959617929,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2012-07-21
959617929,Regnskapsfører,Forus Regnskapsservice A/S,944961615,2001-07-28
959980454,Revisor,REVISJON 1 AS,988623512,2009-01-13
912722732,Revisor,STAVANGER REVISJON AS,985182736,2013-11-12
912722732,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2019-09-06
928849015,Revisor,BDO AS,993606650,2022-03-01
928849015,Regnskapsfører,AZETS INSIGHT AS,983338917,2022-03-01
987051116,Regnskapsfører,ROGALAND TAXI AS,966167599,2005-01-13
985984476,Revisor,REVISJONSFIRMA ELIASSEN AS,915380875,2016-09-19
985984476,Regnskapsfører,ACCOMODO REGNSKAP AS,989746111,2022-06-10
990590486,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-08-05
992138394,Revisor,CAPAX AS,992121777,2015-01-26
984735227,Revisor,KPMG AS,935174627,2023-07-10
995785994,Revisor,RSM NORGE AS,982316588,2018-07-04
996276996,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
996276996,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-04-16
986724397,Revisor,ERGA REVISJON AS,980024679,2004-04-24
985729220,Revisor,ERNST & YOUNG AS,976389387,2022-02-08
985729220,Regnskapsfører,PRICEWATERHOUSECOOPERS AS,987009713,2022-06-30
988237450,Revisor,ERNST & YOUNG AS,976389387,2020-01-22
984586612,Revisor,DELOITTE AS,980211282,2022-08-01
987651059,Revisor,DELOITTE AS,980211282,2021-06-21
982222699,Revisor,RSM NORGE AS,982316588,2018-07-04
982222699,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2020-12-21
984191170,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
984191170,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-10-31
985802572,Revisor,RSM NORGE AS,982316588,2018-07-04
985802572,Regnskapsfører,AIDER AS,922633452,2023-12-16
991478450,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2007-10-03
982692946,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2022-01-03
982692946,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
986707832,Revisor,CREDO REVISJON AS,996105709,2011-01-13
986707832,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2006-09-21
989974300,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2020-05-27
989974300,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2006-06-28
997079418,Regnskapsfører,LIGO REGNSKAP AS,892122652,2021-11-16
997579348,Revisor,RSM NORGE AS,982316588,2018-07-04
997579348,Regnskapsfører,NUMBERS AS,919948329,2020-08-07
992469161,Revisor,REVISJON VEST AS,982519411,2022-01-07
992469161,Regnskapsfører,ANNE MARGRETHE ESPEDAL MOE,981089022,2008-03-27
991742204,Revisor,REVISJON 1 AS,988623512,2007-10-16
991742204,Regnskapsfører,NUMBERS AS,919948329,2020-10-02
995596970,Revisor,CREDO REVISJON AS,996105709,2011-01-13
995596970,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2022-11-03
994911775,Revisor,RSM NORGE AS,982316588,2018-07-04
994911775,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2021-04-19
989568272,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2022-04-21
989568272,Regnskapsfører,STATUS AS,937018967,2010-01-12
988251437,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2005-06-07
988251437,Regnskapsfører,VASSHUS REGNSKAP,971344326,2006-02-02
993496804,Revisor,BDO AS,993606650,2012-11-17
993496804,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2009-07-06
983459285,Revisor,FORUS REVISJON AS,986352945,2009-01-26
983459285,Regnskapsfører,AZETS INSIGHT AS,983338917,2003-01-17
993882275,Revisor,BDO AS,993606650,2012-11-17
993882275,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2011-02-01
994830260,Revisor,AAUDIT AS,927653508,2022-12-01
995890682,Revisor,ERGA REVISJON AS,980024679,2022-09-06
995890682,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
987523352,Revisor,REVISJON RYFYLKE AS,983549896,2004-12-06
987523352,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2020-01-25
987864974,Revisor,REVISJON RYFYLKE AS,983549896,2022-11-15
987864974,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2023-09-20
984781369,Revisor,CREDO REVISJON AS,996105709,2013-11-28
984781369,Regnskapsfører,PBL REGNSKAP AS,988954691,2018-06-07
987358564,Revisor,REVISORHUSET AS,987610859,2023-01-09
987358564,Regnskapsfører,AZETS INSIGHT AS,983338917,2006-08-29
988880116,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2005-11-14
988880116,Regnskapsfører,LIGO REGNSKAP AS,892122652,2009-02-23
986175830,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-18
992447885,Revisor,LIIT AS,931900420,2023-11-09
992447885,Regnskapsfører,LIGO REGNSKAP AS,892122652,2009-09-08
983413552,Revisor,REVISJON RYFYLKE AS,983549896,2021-10-07
983413552,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-15
993808881,Revisor,BDO AS,993606650,2020-12-17
993808881,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-01-23
985622736,Revisor,RSM NORGE AS,982316588,2018-07-04
985622736,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2021-11-16
984350813,Revisor,RSM NORGE AS,982316588,2018-07-04
984350813,Regnskapsfører,OVAL REGNSKAP AS,915475493,2015-12-18
994806793,Regnskapsfører,REITAN CONVENIENCE NORWAY AS,983415660,2015-03-11
991240837,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2007-05-16
991240837,Regnskapsfører,I K LYKKE DRIFT AS,914048117,2017-02-13
984633718,Revisor,FORUS REVISJON AS,986352945,2004-01-22
985172722,Revisor,REVISJON VEST AS,982519411,2014-01-25
986754180,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2006-04-06
984969155,Regnskapsfører,JENS REIDAR LILLEBØ,970245367,2021-06-01
994968769,Revisor,CREDO REVISJON AS,996105709,2011-01-13
985131236,Revisor,REVISJON RYFYLKE AS,983549896,2019-01-24
985131236,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2012-01-03
984082274,Revisor,BDO AS,993606650,2012-02-15
984082274,Regnskapsfører,VOLD REGNSKAP AS,888978062,2007-08-23
996221423,Revisor,ERNST & YOUNG AS,976389387,2011-01-12
996221423,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2017-11-07
985911487,Revisor,BDO AS,993606650,2010-01-05
985911487,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-08-04
986484248,Revisor,STAVANGER REVISJON AS,985182736,2004-02-03
986484248,Regnskapsfører,HAGEN REGNSKAP,911663252,2020-01-22
988988391,Revisor,DELOITTE AS,980211282,2014-11-24
992658630,Revisor,CREDO REVISJON AS,996105709,2011-01-13
992658630,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2008-05-20
983717608,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2003-09-02
983717608,Regnskapsfører,BDO AS,993606650,2013-08-24
981970160,Revisor,BDO AS,993606650,2014-05-06
981970160,Regnskapsfører,AMESTO ACCOUNTHOUSE AS,957170005,2023-11-29
988288330,Revisor,ERNST & YOUNG AS,976389387,2021-11-20
991006494,Revisor,ERNST & YOUNG AS,976389387,2021-11-20
994255894,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
988100242,Revisor,DELOITTE AS,980211282,2011-07-04
988100242,Regnskapsfører,BDO AS,993606650,2015-01-26
990753032,Revisor,BDO AS,993606650,2020-09-16
990753032,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2018-11-07
987183365,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-11-10
987183365,Regnskapsfører,NORIAN REGNSKAP AS,879906792,2023-10-10
987183365,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2023-10-10
985087970,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2008-01-05
985087970,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2022-10-14
984106130,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2002-11-05
984106130,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2013-10-26
990466505,Revisor,DELOITTE AS,980211282,2016-04-01
990466505,Regnskapsfører,KNIF REGNSKAP AS,974476495,2016-04-01
985029075,Revisor,FORUS REVISJON AS,986352945,2006-11-02
985029075,Regnskapsfører,AIDER AS,922633452,2023-12-16
996478653,Revisor,STAVANGER REVISJON AS,985182736,2013-10-26
996478653,Regnskapsfører,ACCOMODO REGNSKAP AS,989746111,2013-02-12
987910828,Revisor,STAVANGER REVISJON AS,985182736,2006-07-05
987910828,Regnskapsfører,HG-REGNSKAP SANDNES SA,971428708,2023-01-04
987910828,Regnskapsfører,VIEW LEDGER AS,987260335,2023-01-04
997214129,Revisor,REVISJON VEST AS,982519411,2022-04-29
997214129,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-05-05
987586400,Revisor,ABACUS REVISJON AS,913094751,2023-01-11
987586400,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2004-12-09
992248998,Revisor,BDO AS,993606650,2012-02-15
992248998,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2009-06-13
993425575,Revisor,DELOITTE AS,980211282,2016-01-05
993425575,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2013-10-24
994000071,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-03-08
994000071,Regnskapsfører,REGNSKAPET AS,912074323,2024-02-23
994000071,Regnskapsfører,12I ØKONOMI AS,925413224,2024-02-23
988350184,Regnskapsfører,BOKHOLDERIET Per Serigstad,974416352,2008-10-28
991738657,Revisor,CREDO REVISJON AS,996105709,2011-11-01
991738657,Regnskapsfører,VOLD REGNSKAP AS,888978062,2018-03-22
996086283,Revisor,STAVANGER REVISJON AS,985182736,2010-10-28
996086283,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2010-10-28
992079916,Revisor,CAPAX AS,992121777,2023-08-28
996327523,Revisor,CREDO REVISJON AS,996105709,2011-01-13
996327523,Regnskapsfører,GERHARD & SØNN AS,913107209,2022-01-03
989829351,Revisor,ERGA REVISJON AS,980024679,2013-09-19
981363876,Revisor,ERNST & YOUNG AS,976389387,2019-08-27
996941817,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-12-28
996941817,Regnskapsfører,BDO AS,993606650,2023-12-05
996941817,Regnskapsfører,ANKER REGNSKAP AS,994257404,2023-12-05
994878220,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2009-12-10
985759413,Revisor,AAUDIT AS,927653508,2022-01-11
985759413,Regnskapsfører,ANKER REGNSKAP AS,994257404,2009-12-15
989307940,Revisor,ALMA REVISJON AS,924973544,2020-08-04
989307940,Regnskapsfører,"RENNESØY OG RANDABERG', 'REKNESKAPSLAG SA",955230728,2018-10-25
986439560,Revisor,CAPAX AS,992121777,2022-06-11
986439560,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2016-03-12
994668242,Revisor,REVISJON VEST AS,982519411,2014-10-06
994668242,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2009-10-21
987560053,Revisor,BDO AS,993606650,2024-01-10
987560053,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2012-01-19
983815308,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2010-07-03
983815308,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2015-12-31
989195476,Regnskapsfører,"RENNESØY OG RANDABERG', 'REKNESKAPSLAG SA",955230728,2022-08-03
989195476,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2022-08-03
990993475,Revisor,STAVANGER REVISJON AS,985182736,2020-11-10
990993475,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-02-11
991122575,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2014-09-27
990834210,Revisor,CREDO REVISJON AS,996105709,2011-01-13
990834210,Regnskapsfører,NORØK AS,915433162,2021-08-02
993057339,Revisor,REVISJON 1 AS,988623512,2008-09-06
993057339,Regnskapsfører,ØKONOMISERVICE AS,976597613,2021-09-09
985704570,Revisor,REVISJON 1 AS,988623512,2005-12-14
985704570,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2023-11-30
984111282,Revisor,CREDO REVISJON AS,996105709,2011-01-13
984111282,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2022-06-28
993465224,Revisor,BDO AS,993606650,2012-02-15
993465224,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2015-03-07
983219489,Revisor,REVISJON VEST AS,982519411,2023-08-10
983219489,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-15
986352945,Revisor,REVISJON RYFYLKE AS,983549896,2003-12-15
986352945,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2022-11-04
983982433,Revisor,DELOITTE AS,980211282,2018-09-08
991044124,Revisor,REVISJONSSELSKAPET AS,974481596,2023-09-12
990808341,Revisor,REVISJON RYFYLKE AS,983549896,2021-11-12
992395494,Revisor,LIIT AS,931900420,2023-11-09
992395494,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-11-29
989057464,Revisor,STAVANGER REVISJON AS,985182736,2022-10-03
989057464,Regnskapsfører,LIGO REGNSKAP AS,892122652,2022-08-08
986298363,Revisor,KPMG AS,935174627,2017-11-01
986298363,Regnskapsfører,PBL REGNSKAP AS,988954691,2011-01-11
993366323,Revisor,ERNST & YOUNG AS,976389387,2008-12-15
993366323,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2010-01-04
991375333,Revisor,FORUS REVISJON AS,986352945,2015-10-02
991375333,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
988089141,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
988089141,Regnskapsfører,REMA 1000 NORGE AS,982254604,2015-11-04
988142794,Revisor,RSM NORGE AS,982316588,2018-07-04
988142794,Regnskapsfører,MDE SIGMA AS,923574654,2024-01-09
995878801,Revisor,LIIT AS,931900420,2024-01-02
995878801,Regnskapsfører,LIGO REGNSKAP AS,892122652,2010-08-31
994989391,Revisor,DELOITTE AS,980211282,2010-01-26
994989391,Regnskapsfører,BDO AS,993606650,2020-03-17
984616945,Revisor,CAPAX AS,992121777,2008-01-30
984616945,Regnskapsfører,KLIENTREGNSKAP SANDNES AS,895133442,2012-01-14
982786223,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-03-08
982786223,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2019-12-04
991604316,Regnskapsfører,AZETS INSIGHT AS,983338917,2016-12-15
995188600,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2010-02-17
995188600,Regnskapsfører,LIGO REGNSKAP AS,892122652,2010-02-17
985076456,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2021-10-27
985076456,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-28
985076456,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-12-28
984983956,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
984983956,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-10-31
992368845,Revisor,LIIT AS,931900420,2023-10-19
992368845,Regnskapsfører,BDO AS,993606650,2019-10-10
993230537,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-11-03
993230537,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2009-04-16
989690728,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-01-22
989774697,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2012-12-10
989774697,Regnskapsfører,AIDER AS,922633452,2023-12-16
983974678,Revisor,BDO AS,993606650,2017-02-14
983974678,Helseforetak,HELSE VEST RHF,983658725,2001-12-20
983658725,Revisor,BDO AS,993606650,2016-09-24
995051877,Revisor,BDO AS,993606650,2012-02-15
995051877,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2010-01-20
982051894,Revisor,REVISJON VEST AS,982519411,2009-02-02
982051894,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-15
984104596,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-21
989091530,Revisor,DELOITTE AS,980211282,2005-12-13
992387793,Revisor,RSM NORGE AS,982316588,2018-07-04
992387793,Regnskapsfører,VOLD REGNSKAP AS,888978062,2008-03-03
982362601,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2021-10-27
982362601,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-28
982362601,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-12-28
988329185,Revisor,LIIT AS,931900420,2023-11-09
988329185,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-09-03
993615730,Revisor,DELOITTE AS,980211282,2009-02-12
985321345,Revisor,LIIT AS,931900420,2023-11-09
985321345,Regnskapsfører,LIGO REGNSKAP AS,892122652,2013-07-03
989048732,Revisor,ØKSENDAL REVISJON AS,997039904,2015-10-30
984113005,Revisor,DELOITTE AS,980211282,2021-07-26
984927959,Revisor,DELOITTE AS,980211282,2021-07-26
987818638,Revisor,DELOITTE AS,980211282,2014-10-31
989675281,Revisor,KPMG AS,935174627,2020-07-08
989675281,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2022-08-26
997026969,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
997026969,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-06-25
982894891,Revisor,REVISJON 1 AS,988623512,2005-12-14
995960923,Revisor,DELOITTE AS,980211282,2014-05-26
995960923,Regnskapsfører,VIEW LEDGER AS,987260335,2020-10-22
990052484,Revisor,ERGA REVISJON AS,980024679,2016-10-18
990052484,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
995927470,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2011-12-01
983652506,Regnskapsfører,ORPAS OSLO AS,913785983,2022-08-24
983584519,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
983584519,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-10-31
983437672,Revisor,BDO AS,993606650,2012-02-15
983437672,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2015-03-07
986278761,Revisor,REVISJON 1 AS,988623512,2006-11-25
984174004,Revisor,AAUDIT AS,927653508,2022-09-17
985209952,Revisor,ERNST & YOUNG AS,976389387,2011-01-25
989633287,Regnskapsfører,PRE SOLUTIONS AS,829002132,2023-06-09
991510079,Revisor,ERGA REVISJON AS,980024679,2013-08-27
991510079,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-12-15
990819319,Revisor,FRYD REVISJON AS,919314443,2017-10-09
990819319,Regnskapsfører,LIGO REGNSKAP AS,892122652,2016-03-14
995404168,Revisor,REVISORSENTERET MANDAL AS,988481580,2016-08-02
995404168,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-10-02
991665161,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2007-09-13
991665161,Regnskapsfører,VIEW LEDGER AS,987260335,2021-08-20
995498448,Revisor,BDO AS,993606650,2012-10-09
