organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
919763914,FRETEX JOBB OG OPPFØLGING AS,Aksjeselskap,2017-10-21,138,"Torneroseveien 7, 4315 SANDNES",2017-10-10,2021-12-02,"Å bidra til at mennesker med nedsatt arbeidsevne får og beholder, arbeid. Selskapets virksomhet skal drives i overensstemmelse med, Frelsesarmeens verdigrunnlag. Selskapet skal drives som et ideelt, aksjeselskap uten erverv til formål. Selskapet skal over tid ikke, opptjene overskudd ut over det som er nødvendig for utvikling og drift, av selskapets ideelle virksomhet. Selskapet kan ikke drive eller, investere i virksomhet med sikte på økonomisk avkastning. Selskapet, kan heller ikke dele ut utbytte. Ved oppløsning av selskapet skal, eventuelle verdier, etter at forpliktelser er dekket, overdras, vederlagsfritt til en ideell organisasjon eller et ideelt selskap, eller annen juridisk enhet uten erverv til formål og som forøvrig har, tilsvarende eller liknende formål og virksomhet som beskrevet I denne, § 3. Mottaker av eventuelle nettoverdier skal spesifiseres av, generalforsamlingen ved vedtak om oppløsning.","Å bidra til at mennesker med nedsatt arbeidsevne får og beholder, arbeid. Selskapets virksomhet skal drives i overensstemmelse med, Frelsesarmeens verdigrunnlag. Selskapet skal drives som et ideelt, aksjeselskap uten erverv til formål. Selskapet skal over tid ikke, opptjene overskudd ut over det som er nødvendig for utvikling og drift, av selskapets ideelle virksomhet. Selskapet kan ikke drive eller, investere i virksomhet med sikte på økonomisk avkastning. Selskapet, kan heller ikke dele ut utbytte. Ved oppløsning av selskapet skal, eventuelle verdier, etter at forpliktelser er dekket, overdras, vederlagsfritt til en ideell organisasjon eller et ideelt selskap, eller annen juridisk enhet uten erverv til formål og som forøvrig har, tilsvarende eller liknende formål og virksomhet som beskrevet I denne, § 3. Mottaker av eventuelle nettoverdier skal spesifiseres av, generalforsamlingen ved vedtak om oppløsning.",[],2022,SANDNES,nan
919763981,FRETEX PLUSS AS,Aksjeselskap,2017-10-21,167,"Torneroseveien 7, 4315 SANDNES",2017-10-10,2023-05-08,"Kurs og konsulenttjenester rettet mot enkeltpersoner og virksomheter, innen arbeidslivsfeltet. Selskapets virksomhet skal drives i, overensstemmelse med Frelsesarmeens verdigrunnlag. Ved oppløsning av, selskapet skal eventuelle verdier, etter at forpliktelser er dekket,, overdras vederlagsfritt til Frelsesarmeen som et bidrag som skal, øremerkes til Frelsesarmeens sosiale arbeid.","Kurs og konsulenttjenester rettet mot enkeltpersoner og virksomheter, innen arbeidslivsfeltet. Selskapets virksomhet skal drives i, overensstemmelse med Frelsesarmeens verdigrunnlag. Ved oppløsning av, selskapet skal eventuelle verdier, etter at forpliktelser er dekket,, overdras vederlagsfritt til Frelsesarmeen som et bidrag som skal, øremerkes til Frelsesarmeens sosiale arbeid.",[],2022,SANDNES,nan
886387962,FREUDENBERG OIL & GAS TECHNOLOGIES AS,Aksjeselskap,2003-12-24,33,"Hoveveien 48, 4306 SANDNES",2003-12-12,2021-09-17,"Produksjon, handel, design, prosjektering og prosjektstyring av, pakninger og tetningsprodukter for salg til kunder over hele verden,, også i samarbeid med andre tilknyttede selskaper i, Freudenberg-gruppen. Selskapet kan også delta i enhver slik aktivitet, som aksjonær eller på annen måte og alt som er relatert til det.","Produksjon, handel, design, prosjektering og prosjektstyring av, pakninger og tetningsprodukter for salg til kunder over hele verden,, også i samarbeid med andre tilknyttede selskaper i, Freudenberg-gruppen. Selskapet kan også delta i enhver slik aktivitet, som aksjonær eller på annen måte og alt som er relatert til det.",[],2022,SANDNES,nan
917758727,FRISK FORLAG AS,Aksjeselskap,2016-09-21,12,"Kirkegata 40, 4006 STAVANGER",2016-09-06,2016-10-31,"Forlagsvirksomhet med produksjon og salg av, bøker, samt deltakelse i andre selskaper.","Forlagsvirksomhet med produksjon og salg av, bøker, samt deltakelse i andre selskaper.",[],2022,STAVANGER,nan
925702498,FRONT BYGG ROGALAND AS,Aksjeselskap,2020-09-25,23,"Koppholen 4, 4313 SANDNES",2020-09-14,2020-11-12,"Byggevirksomhet samt hva dermed står i forbindelse, herunder delta i, andre selskap med lignende virksomhet.","Byggevirksomhet samt hva dermed står i forbindelse, herunder delta i, andre selskap med lignende virksomhet.",[],2022,SANDNES,nan
913777948,FRONT INNOVATION AS,Aksjeselskap,2014-06-20,25,"Jens Zetlitz' gate 25, 4008 STAVANGER",2014-05-25,2022-12-31,"Konsulentvirksomhet innen forskning og utvikling og alt som dermed, står i forbindelse.",Konsulentvirksomhet innen forskning og utvikling.,[],2022,STAVANGER,nan
925710482,FRONT PAYMENT AS,Aksjeselskap,2020-09-28,16,"Luramyrveien 65, 4313 SANDNES",2020-09-09,2023-09-21,"Finansieringsvirksomhet, herunder kjøp av fakturafordringer, faktoring, og fordringsadministrative tjenester, samt virksomhet som er naturlig, tilknyttet dette inkludert eierskap i andre selskaper med tilknyttet, virksomhet.","Finansieringsvirksomhet, herunder kjøp av fakturafordringer, faktoring, og administrative tjenester, samt virksomhet som er naturlig, tilknyttet dette inkludert eierskap i andre selskaper med tilknyttet, virksomhet.",[],2022,SANDNES,nan
976030753,FRØYSTAD BARNEHAGE SA,Samvirkeforetak,1996-01-25,40,"Strandsvingen 8, 4032 STAVANGER",1995-06-16,2015-04-21,"Å eie og drive barnehage plassert ved Frøystad Gård, Stavanger, til, beste for andelshaverne. Virksomheten har et ideelt formål. Barnehagen, skal sikre barn under opplæringspliktig alder  gode utviklings- og, aktivitetsmuligheter i nær forståelse og samarbeid med barnas hjem., Barnehagen skal drive i samsvar med de til enhver til gjeldende lover,, forskrifter, vedtekter, fastsatte budsjetter og årsplaner for, barnehagens pedagogiske virksomhet.",Drift av barnehage.,[],2022,STAVANGER,nan
918408975,FUN CENTER AS,Aksjeselskap,2017-01-20,16,"Holbergs gate 19, 4306 SANDNES",2017-01-01,2018-05-23,"Opplevelses, arrangements- og aktivitetsarrangørvirksomhet.","Selge og gjennomføre aktiviteter, arrangement og eventer.",[],2022,SANDNES,nan
923778268,FUNKY FOMO AS,Aksjeselskap,2019-11-06,39,"Grenseveien 21, 4313 SANDNES",2019-09-25,2019-09-25,"Drift av personalkantiner, vasking og cateringvirksomhet.","Drift av personalkantiner, vasking og cateringvirksomhet.",[],2022,SANDNES,nan
930093599,G VASK AS,Aksjeselskap,2022-12-08,16,"Steinstemveien 2, 4313 SANDNES",2022-09-01,2023-03-27,"Renhold og andre tjenester og produkter som naturlig faller sammen med, dette, herunder å delta i andre selskaper med lignende virksomhet,, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i, andre foretagender samt kjøp, salg og utleie av fast eiendom.","Renhold og andre tjenester og produkter som naturlig faller sammen med, dette, herunder å delta i andre selskaper med lignende virksomhet,, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i, andre foretagender samt kjøp, salg og utleie av fast eiendom.",[],2022,SANDNES,nan
979890087,GABBAS AS,Aksjeselskap,1998-06-17,27,"Treskeveien 2, 4043 HAFRSFJORD",1998-05-18,2020-06-16,"Produksjon av kjøttvarer og nedskjæring samt engros- og butikksalg av, slater- og kjøttvarer m.v. Utvikle, eie, forvalte og drifte, investeringer i fast eiendom og andre aktiva. Prosjektutvikling og, konsulentvirksomhet hovedsakelig innen kjøtt- og næringsmiddelsektoren, og alt som er forbundet med dette samt annen forretningsmessig, tjenesteutvikling.","Produksjon, engros og detaljsalg av kjøtt, slakter- og pølsevarer m.v.",[],2022,STAVANGER,nan
937817983,GABRIEL ØSTRÅT AS,Aksjeselskap,1995-02-19,17,"Bedriftsveien 11, 4313 SANDNES",1985-07-04,2016-11-24,"Drift av bilforretning med bilverksted, og hva, dermed står i forbindelse, herunder deltakelse i, virksomheter med dels likeartet og beslektet, formål, samt deltakelse i virksomheter gjennom, aksjekjøp.","Drift av bilforretning med bilverksted, og hva, dermed står i forbindelse, herunder deltakelse i, virksomheter med dels likeartet og beslektet, formål, samt deltakelse i virksomheter gjennom, aksjekjøp.",[],2022,SANDNES,nan
921187386,GALEIEN DRIFT AS,Aksjeselskap,2018-07-23,19,"Hundvågveien 27, 4085 HUNDVÅG",2018-07-02,2022-04-01,"Pub og restaurantdrift og andre produkter/tjenester som naturlig hører, sammen med dette som bla. take away og cateringtjenester, samt utleie, av selskapslokaler. Herunder å delta i andre selskap med lignende, virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg, interessert i andre foretak. Produktdesign og annen teknisk, designvirksomhet, samt konsulenttjenester i reklamebransjen.","Pub og restaurantdrift og andre produkter/tjenester som naturlig hører, sammen med dette som bla. take away og cateringtjenester, samt utleie, av selskapslokaler. Herunder å delta i andre selskap med lignende, virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg, interessert i andre foretak. Produktdesign og annen teknisk, designvirksomhet, samt konsulenttjenester i reklamebransjen.",[],2022,STAVANGER,nan
968561715,GAMLAVÆRKET AS,Aksjeselskap,1995-02-20,47,"St. Olavs gate 38, 4306 SANDNES",1994-01-01,2004-08-20,"Restaurant, pub, overnatting og gjestgiveridrift., Selskapet vil også kunne investere i andre, selskaper og hva dermed står i forbindelse med.","Restaurant, pub, overnatting og gjestgiveridrift., Selskapet vil også kunne investere i andre, selskaper og hva dermed står i forbindelse med.",[],2022,SANDNES,nan
971337370,GANDDAL BYDELSHUS SA,Samvirkeforetak,1995-02-20,13,"Olsokveien 1, 4322 SANDNES",1995-02-20,2013-04-09,"Forvalte medlemmenes andelsinnskudd gjennom økonomisk virksomhet,, herunder utleie av lokaler og salg av ulike typer arrangement.","Å reise og drive et bydelshus for dermed å skaffe Ganddals innvånere, et høvelig samlingssted med rom for møter, fester, kino- og, teaterforestillinger, kafé, bibliotek, studierom, idrettslokaler,, kontorer etc., Andelslaget har ikke erverv som formål.",[],2022,SANDNES,nan
975713539,GANDDAL IDRETTSLAG,Forening/lag/innretning,1996-03-06,21,"Paulinehagen 2, 4322 SANDNES",1929-09-01,,NaN,Idrettslag.,[],2021,SANDNES,nan
971436115,GANDSFJORD SENIORSENTER,Forening/lag/innretning,1995-02-20,17,"Roald Amundsens gate 28B, 4307 SANDNES",1971-12-29,,NaN,"Eldresenter, blant hovedoppgavene er å tilrettelegge for og aktivisere, pensjonistene, middagservering, utkjøring av middag til hjemmeboende, eldre og uføre som ikke kan gjøre dette selv.",[],,SANDNES,nan
977024420,GANN BLIKK AS,Aksjeselskap,1996-12-12,12,"Brannstasjonsveien 10, 4312 SANDNES",1996-11-21,2002-02-15,"Drive blikkenslagerverksted samt videreutvikling, produksjon og salg, innenfor faget V.V.S og hvahermed står i forbindelse.","Drive blikkenslagerverksted samt videreutvikling, produksjon og salg, innenfor faget V.V.S. og hva hermed står i forbindelse. I tillegg, produksjon av metallartikler innen bygg og industri.",[],2022,SANDNES,nan
979458355,GARD MASKIN AS,Aksjeselskap,1998-01-19,12,"Gardsvågen 35, 4163 TALGJE",1997-11-24,1998-10-02,"Anleggsentrepenørvirksomhet i egen regi, i samarbeid med andre eller, ved deltakelse i andre selskaper.","Anleggsentrepenør, herunder graving, boring, sprenging, transport av, masse.",[],2022,STAVANGER,nan
975780023,GEITASTOVA BARNEHAGE SA,Samvirkeforetak,1995-10-02,15,"Geitastova 11, 4031 STAVANGER",1994-08-09,2012-03-28,"Eie og drive barnehage i Stavanger til beste for medlemmene og deres, barn. Foretaket skal fremme medlemmenes økonomiske interesser gjennom, deres deltakelse i virksomheten som kjøpere av barnehagetjenester fra, foretaket.",Barnehagedrift.,[],2022,STAVANGER,nan
911712148,GEOPROVIDER AS,Aksjeselskap,2013-03-19,22,"Prof. Olav Hanssens v. 7A, 4021 STAVANGER",2013-02-25,2021-01-25,"Konsulentvirksomhet rettet mot geovitenskapelig arbeid innenfor ulike, bransjer, investering i eiendom, verdipapirer samt alt som naturlig, står i forbindelse med dette, derunder investering og deltagelse i, andre selskaper.","Konsulentvirksomhet rettet mot geovitenskapelig arbeid innenfor ulike, bransjer, investering i eiendom, verdipapirer samt alt som naturlig, står i forbindelse med dette, derunder investering og deltagelse i, andre selskaper.",[],2022,STAVANGER,nan
934923928,GERDS TRAFIKKSKOLE AS,Aksjeselskap,1995-02-19,17,"Brannstasjonsveien 6, 4312 SANDNES",1984-02-27,2019-03-14,Trafikkopplæring.,Trafikkopplæring.,[],2022,SANDNES,nan
965776575,GERMANN VERVIK EFTF AS,Aksjeselskap,1995-02-20,24,"Nikkelveien 3, 4313 SANDNES",1993-01-02,2008-12-10,"Handel, samt å delta, også ved aksjebesittelse,, i selskaper med lignende formål.","Handel, samt å delta, også ved aksjebesittelse,, i selskaper med lignende formål.",[],2022,SANDNES,nan
911978865,GHGULV AS,Aksjeselskap,2013-05-23,10,"Oddahagen 36, 4031 STAVANGER",2013-04-21,2018-12-12,"Legging av industrigulv, vegger osv. i, diverse materiale samt hva som naturlig hører innunder dette., Selskapet kan også drive deltagelse i andre virksomheter.","Legging av industrigulv, vegger osv. i, diverse materiale samt hva som naturlig hører innunder dette., Selskapet kan også drive deltagelse i andre virksomheter.",[],2022,STAVANGER,nan
923206795,GLAD AS,Aksjeselskap,2019-08-16,11,"Øvre Holmegate 11, 4006 STAVANGER",2019-07-09,2019-07-09,Pubdrift samt investeringsvirksomhet i aksjer og andre verdipapirer.,Pubdrift samt investeringsvirksomhet i aksjer og andre verdipapirer.,[],2022,STAVANGER,nan
919664886,GLOBUS AI AS,Aksjeselskap,2017-10-04,18,"Rådhusgata 6, 4306 SANDNES",2017-09-13,2022-10-31,"Utgivelse og drift av egenutviklet programvare samt tilpasning og, videreutvikling av denne programvaren for bestemte marked. Det vil, også inkludere tilhørende virksomhet som naturlig faller sammen med, dette, herunder investering i andre selskaper og annet.","Utgivelse og drift av egenutviklet programvare samt tilpasning og, videreutvikling av denne programvaren for bestemte marked.",[],2022,SANDNES,nan
827264032,GLOUGLOU AS,Aksjeselskap,2021-06-14,10,"c/o Rakel Juklestad Helgheim, Haugesundsgata 9B, 4014 STAVANGER",2021-05-06,2021-05-06,Restaurantdrift.,"Restaurantdrift. Lunsj på dagtid og middag på kvelden. Liten, restaurant med rundt 20-30 sitteplasser, servering av småretter og god, drikke.",[],2022,STAVANGER,nan
913901800,GMC HOLDING AS,Aksjeselskap,2014-07-16,10,"Byfjordparken 15, 4007 STAVANGER",2014-07-01,2021-06-18,"Eie aksjer og investere i aksjer og selskapsandeler og alt som står i, naturlig forbindelse med dette, samt å levere administrative, støttetjenester o.l. til selskaper i konsernet.","Eie aksjer og investere i aksjer og selskapsandeler og alt som står i, naturlig forbindelse med dette, samt å levere administrative, støttetjenester o.l. til selskaper i konsernet.",[],2022,STAVANGER,nan
921956592,GMC HVAC AS,Aksjeselskap,2018-12-19,55,"Dusavikveien 27, 4007 STAVANGER",2018-11-30,2021-07-07,"Levere produkter, systemløsninger og tjenester til skip, rigger og, faste offshoreinstallasjoner, samt annen virksomhet som står i, forbindelse med dette, herunder deltakelse i andre selskap med samme, eller lignende formål og investering i fast eiendom.","Produserer og leverer produkter og tjenester innen ventilasjon,, kjøling o.l. til skip, rigger, offshoreinnstallasjoner,, landanlegg o.l.",[],2022,STAVANGER,nan
926121820,GMC POWER & AUTOMATION AS,Aksjeselskap,2020-12-07,30,"Nyhavnsveien 7, 4077 HUNDVÅG",2020-11-11,2021-02-26,"Elektroinstallasjoner, automasjon, samt alt hva hermed står i, forbindelse, herunder å delta i andre selskaper med lignende, virksomhet.","Utvikling, oppføring og vedlikehold av elektroinstallasjoner og, automasjon.",[],2022,STAVANGER,nan
921956533,GMC YARD AS,Aksjeselskap,2018-12-19,48,"Nyhavnsveien 7, 4077 HUNDVÅG",2018-11-30,2019-02-20,"Levere produkter, systemløsninger og tjenester til skip, rigger og, faste offshoreinstallasjoner, samt annen virksomhet som står i, forbindelse med dette, herunder deltakelse i andre selskap med samme, eller lignende formål og investering i fast eiendom.","Levere produkter og tjenester til skip og rigger, herunder tjenester, som klassing, service, ombygging av skip o.l.",[],2022,STAVANGER,nan
968429655,GMV AS,Aksjeselskap,1995-02-20,82,"Koppholen 9, 4313 SANDNES",1994-01-04,2009-04-30,"Mekanisk produksjon og bearbeiding av metaller på, grunnlag av oppdrag eller på grunnlag av serie-, produksjon, drive reparasjon, servicevirksomhet, o.l. for sine kunder.","Mekanisk produksjon og bearbeiding (for eksempel boring, dreiing,, fresing med videre) av metaller på grunnlag av oppdrag eller på, grunnlag av serie-produksjon, drive reparasjon, servicevirksomhet og, lignende for sine kunder.",[],2022,SANDNES,nan
919644036,GO4BEMANNING AS,Aksjeselskap,2017-09-29,54,"Gamleveien 68, 4315 SANDNES",2017-09-10,2017-09-10,"Formidling/salg av arbeidskraft og annen, drift som naturlig hører sammen med dette, herunder å delta i andre, selskap med lignende virksomhet. Kjøp og salg av aksjer eller på annen, måte gjøre seg interessert i andre foretak.",Formidling/salg av arbeidskraft til bygg og anleggsbransjen.,[],2022,SANDNES,nan
920336434,GODTEBYEN AS,Aksjeselskap,2018-02-23,17,"Klubbgata 14, 4006 STAVANGER",2018-01-25,2019-06-18,"Salg av sjokolade og sukkervarer, samt hva hermed står i forbindelse.","Salg av sjokolade og sukkervarer i butikk. Salg av sjokolade og, sukkervarer på nett. Engroshandel med sjokolade og sukkervarer.",[],2022,STAVANGER,nan
927177129,GODTEBYEN SANDNES AS,Aksjeselskap,2021-06-01,30,"Vågsgata 20B, 4306 SANDNES",2021-05-02,2021-05-02,Butikkhandel med sukkervarer,Salg av sukkervarer,[],2022,SANDNES,nan
928507181,GOE HELG DRIFT AS,Aksjeselskap,2022-01-07,19,"Kaiveien 33, 4310 HOMMERSÅK",2021-12-19,2021-12-19,Drift av restaurant og bar.,Drift av restaurant og bar.,[],2022,SANDNES,nan
959409854,GOLF MANAGEMENT AS,Aksjeselskap,1995-02-20,21,"Bærheimveien 39, 4312 SANDNES",1990-12-10,2015-10-01,"Salg av golfutstyr, markedsføring av golf samt utarbeide og drive kurs, og det som i den forbindelse synes naturlig.","Kjøp og salg, markedsføring og treningssenter for, golf.",[],2022,SANDNES,nan
829283352,GREEN MOUNTAIN INNLANDET AS,Aksjeselskap,2022-06-01,20,"Hodneveien 260, 4150 RENNESØY",2022-05-02,2023-08-03,Datasentervirksomhet og det som står i denne forbindelse.,Datasentervirksomhet og det som står i denne forbindelse.,[],2022,STAVANGER,nan
930702293,GRESK GRILL & CATERING MARIERO AS,Aksjeselskap,2023-01-24,12,"Auglendsmyrå 6, 4016 STAVANGER",2023-01-03,2023-01-03,"Take away, Catering.",Take away og catering fra en matvogn.,[],,STAVANGER,nan
922188297,GSOI AS,Aksjeselskap,2019-03-05,19,"Vestre Svanholmen 12, 4313 SANDNES",2019-01-01,2019-01-01,"Annen teknisk konsulentvirksomhet og hva som naturlig hører sammen med, dette.",Gi tjenester av teknisk konsulentvirksomhet.,[],2022,SANDNES,nan
981173562,GUIDECOMPANIET AS,Aksjeselskap,1999-11-12,12,"Strandkaien 61, 4005 STAVANGER",1999-08-23,2009-03-19,"Selge/formidle guidetjenester, reiseledertjenester og, vertskapstjenester, samt kompetanseutvikling innenfor dette, virkeområdet.","Selge guidetjenester, reiseledertjenester og vertskapstjenester, samt, kompetanseutvikling innenfor dette området. Selskapet skal også kunne, drive andre tjenester og funksjoner som naturlig hører inn.",[],2022,STAVANGER,nan
